name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Cambodia,1/27/2023,32,23.9,27.5,35.3,23.9,29,20.9,68.6,0,0,0,,0,0,39.2,16.8,33.9,1009.6,35.4,9.8,254.9,22,9,10,2023-01-27T06:25:20,2023-01-27T18:01:06,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,1/28/2023,28.8,23.3,26.2,29.8,23.3,26.6,17.6,59.6,0,0,0,,0,0,48.6,24.1,41.6,1010.3,38.5,9.7,244.1,21.1,9,10,2023-01-28T06:25:18,2023-01-28T18:01:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,1/29/2023,28.4,21.5,25.2,28.6,21.5,25.3,16.4,58.9,0,0,0,,0,0,46.8,22.3,29.9,1011.5,38.7,10.4,234.6,20.3,9,10,2023-01-29T06:25:15,2023-01-29T18:01:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,1/30/2023,26.2,21,23.7,26.2,21,23.7,15,58.5,0,0,0,,0,0,44.6,24.2,33,1012.8,28.2,10.3,230.6,19.9,9,10,2023-01-30T06:25:12,2023-01-30T18:02:22,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,1/31/2023,30.3,22,25.7,31.6,22,26.1,18.1,63.6,0,0,0,,0,0,38.9,15.7,32.5,1010.5,25.1,9.8,261.5,22.7,9,10,2023-01-31T06:25:07,2023-01-31T18:02:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/1/2023,32,23.4,27.4,33.1,23.4,28.4,20.4,67.3,0.4,100,16.67,rain,0,0,13.3,11.7,32.3,1009.2,40.6,9.5,263.8,23.1,9,10,2023-02-01T06:25:01,2023-02-01T18:03:10,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/2/2023,31.6,24.8,28.2,36.8,24.8,31.2,23.6,76.9,0,0,0,,0,0,25.6,24.4,197.5,1009.4,58.5,9.6,218,18.8,9,10,2023-02-02T06:24:54,2023-02-02T18:03:33,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/3/2023,33.5,25.7,28.7,38.1,25.7,32.1,24.1,77.9,3.7,100,29.17,rain,0,0,31,12.1,153.4,1009.7,49,9.6,178.6,15.5,7,30,2023-02-03T06:24:46,2023-02-03T18:03:56,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VDPP,48991099999,48997099999"
Cambodia,2/4/2023,33.4,25.9,29,37.9,25.9,31.8,22.6,69.2,0,0,0,,0,0,37.4,11.7,157,1009.2,36.5,9.8,223.8,19.3,7,10,2023-02-04T06:24:37,2023-02-04T18:04:18,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/5/2023,33.4,24.7,28.7,37,24.7,31,22.5,70.8,0,0,0,,0,0,29.9,9.6,192.8,1008.9,34.4,10.1,265.4,23,9,10,2023-02-05T06:24:27,2023-02-05T18:04:39,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/6/2023,33.3,24.6,28.4,36.9,24.6,30.8,22.9,73.7,0,0,0,,0,0,28.4,12.4,192.2,1009.3,33.4,9.7,273.2,23.8,9,10,2023-02-06T06:24:16,2023-02-06T18:04:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/7/2023,32.4,24.9,28.4,38,24.9,31.7,23.9,77.7,0,0,0,,0,0,35.6,15.7,180.1,1009.5,34.5,9.6,207.2,17.9,9,10,2023-02-07T06:24:03,2023-02-07T18:05:19,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/8/2023,32.4,24.8,28.6,37.6,24.8,31.4,23.6,75.6,0,0,0,,0,0,35.3,13.9,184.9,1009.6,43.7,10.4,263.3,22.7,9,10,2023-02-08T06:23:50,2023-02-08T18:05:39,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/9/2023,33.3,25.2,28.6,37.9,25.2,31.8,23.6,77.8,0,0,0,,0,0,33.5,11.2,174,1009.6,37.8,11.3,193.4,16.7,9,10,2023-02-09T06:23:36,2023-02-09T18:05:58,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/10/2023,32.5,24.7,28.6,36,24.7,31.2,22.4,72.7,0,0,0,,0,0,36.7,15.7,188.5,1010.1,35.6,11,275.5,23.8,9,10,2023-02-10T06:23:21,2023-02-10T18:06:16,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/11/2023,32.6,24,28.3,37,24,31.2,23,74.4,0,0,0,,0,0,33.8,14.2,187.7,1010.2,24.8,10.5,277.6,24,9,10,2023-02-11T06:23:05,2023-02-11T18:06:33,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/12/2023,33.1,25.6,28.8,37.9,25.6,31.8,23.9,76.1,0,0,0,,0,0,41,12,181.8,1010.2,32.8,9.8,230.7,20,8,10,2023-02-12T06:22:48,2023-02-12T18:06:50,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/13/2023,33,25.7,28.7,39,25.7,31.8,23.9,76.9,0,0,0,,0,0,34.6,16.8,175.3,1010.2,34.4,9.7,236.3,20.5,9,10,2023-02-13T06:22:31,2023-02-13T18:07:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/14/2023,33.7,24.8,28.5,38.6,24.8,31.6,24,78.2,0,0,0,,0,0,34.2,12.1,161.6,1009.9,36.5,9.8,217.4,18.9,9,10,2023-02-14T06:22:12,2023-02-14T18:07:22,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999,48997099999"
Cambodia,2/15/2023,31.1,24.1,27.5,36,24.1,29.9,23.5,80.2,1,100,29.17,rain,0,0,29.2,12.8,161.2,1011,54.3,9.4,262.1,22.6,9,10,2023-02-15T06:21:52,2023-02-15T18:07:37,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/16/2023,32.6,24.1,28.6,34,24.1,29.6,19.6,59.7,0,0,0,,0,0,38.5,21.3,57.9,1011.7,43.8,9.9,278.9,24.2,9,10,2023-02-16T06:21:32,2023-02-16T18:07:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999,48997099999"
Cambodia,2/17/2023,32.8,23.9,28.3,34.4,23.9,29.3,18.9,57.5,0,0,0,,0,0,31.3,18,59.5,1011.9,31.3,10.4,284.5,24.6,10,10,2023-02-17T06:21:10,2023-02-17T18:08:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/18/2023,32,25,28.6,34.5,25,30.7,21.4,66,0,0,0,,0,0,25.9,14.6,37.4,1011.1,45.4,10,275.3,23.6,10,10,2023-02-18T06:20:48,2023-02-18T18:08:18,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/19/2023,31.8,25.6,28,37.3,25.6,30.6,23.5,77.4,0.4,100,16.67,rain,0,0,20.5,13.5,198.5,1010.6,53.4,9.6,215.4,18.6,9,10,2023-02-19T06:20:25,2023-02-19T18:08:31,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/20/2023,31.8,24.6,27.7,33.6,24.6,28.8,21.7,72.2,4,100,20.83,rain,0,0,20.2,16.2,86.5,1010.8,55.8,10.1,212.4,18.2,9,10,2023-02-20T06:20:01,2023-02-20T18:08:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/21/2023,32.6,24.7,28.5,33.2,24.7,29.2,19.7,61.6,0,0,0,,0,0,27.7,16.8,48.4,1011.8,35.4,9.7,288,24.9,10,10,2023-02-21T06:19:37,2023-02-21T18:08:55,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/22/2023,32.8,24,28.3,33,24,28.9,19.3,60.6,0,0,0,,0,0,44.6,17.7,67.7,1011.8,33.3,10.6,289.4,25.1,10,10,2023-02-22T06:19:11,2023-02-22T18:09:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VDPP,48991099999,48997099999"
Cambodia,2/23/2023,32.1,23.8,28.4,33.2,23.8,29.5,19.8,61.1,0,0,0,,0,0,42.8,14.6,53.9,1010.9,23.7,9.8,291.7,25.1,10,10,2023-02-23T06:18:45,2023-02-23T18:09:16,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/24/2023,33.4,24.5,28.9,36.6,24.5,30.6,20.9,63.6,0,0,0,,0,0,19.4,14.2,60.7,1010.5,35.5,9.8,292.2,25.1,10,10,2023-02-24T06:18:19,2023-02-24T18:09:26,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/25/2023,33,23,28,32.6,23,28,17,53.7,0,0,0,,0,0,35.6,27.6,63.7,1013.7,25.1,9.6,293.8,25.5,10,10,2023-02-25T06:17:51,2023-02-25T18:09:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/26/2023,32,23.3,27.6,32,23.3,27.8,16.2,50.4,0,0,0,,0,0,55.8,25.2,42.6,1015.5,28.1,9.7,295.8,25.6,10,10,2023-02-26T06:17:23,2023-02-26T18:09:44,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/27/2023,31.2,22.9,27.2,31.6,22.9,27.5,16.5,52.7,0,0,0,,0,0,55.8,23.8,33,1015.2,30.4,10,252.3,21.7,9,10,2023-02-27T06:16:54,2023-02-27T18:09:53,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,2/28/2023,33.1,24.2,28.9,34.6,24.2,29.9,19,56.1,0,0,0,,0,0,37.4,19,37.5,1013.8,28.2,9.8,279.2,24.2,10,10,2023-02-28T06:16:25,2023-02-28T18:10:01,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,3/1/2023,34.5,24.9,29.6,36.4,24.9,31.1,19.7,56.5,0,0,0,,0,0,30.2,20.1,49.3,1013.4,28.1,9.7,282.2,24.4,10,10,2023-03-01T06:15:55,2023-03-01T18:10:08,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,3/2/2023,33.9,24.8,29.5,36.4,24.8,31.5,21.8,65.7,0,0,0,,0,0,43.6,16.7,64.6,1013.1,31.3,10,278,23.9,10,10,2023-03-02T06:15:24,2023-03-02T18:10:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,3/3/2023,32.9,21.8,28.3,32.7,21.8,28.4,16.2,48.9,0,0,0,,0,0,32.8,21.6,46.5,1014.6,41.9,11.2,281.2,24.4,9,10,2023-03-03T06:14:53,2023-03-03T18:10:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,remote,48997099999"
Cambodia,3/4/2023,33,23.8,27.7,32.6,23.8,27.6,17.5,56.3,0,0,0,,0,0,46.1,22.3,66.5,1015.3,25,9.8,298.1,25.8,10,10,2023-03-04T06:14:21,2023-03-04T18:10:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
Cambodia,3/5/2023,32.4,23.4,27.4,31.8,23.4,27.4,17.1,55.6,0,0,0,,0,0,43.2,21.2,82.6,1014.9,25,9.8,293,25.3,10,10,2023-03-05T06:13:49,2023-03-05T18:10:34,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48992099999,VDPP,48991099999,48997099999"
